ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
RI,2020-09-02,89,89,0,0,0,0
VC,2020-09-02,595,595,0,0,0,0
AN,2020-09-03,1043,1043,0,0,0,0
AR,2020-09-03,332,332,0,0,0,0
AS,2020-09-03,86,86,0,0,0,0
CB,2020-09-03,75,75,0,0,0,0
CE,2020-09-03,5,5,0,0,0,0
CL,2020-09-03,611,611,0,0,0,0
CM,2020-09-03,637,637,0,0,0,0
CN,2020-09-03,259,259,0,0,0,0
CT,2020-09-03,1139,1132,0,0,7,0
EX,2020-09-03,173,172,0,0,0,1
GA,2020-09-03,211,211,0,0,0,0
IB,2020-09-03,183,182,1,0,0,0
MC,2020-09-03,382,381,0,1,0,0
MD,2020-09-03,3797,3771,0,26,0,0
ML,2020-09-03,20,20,0,0,0,0
NC,2020-09-03,204,204,0,0,0,0
PV,2020-09-03,532,504,0,28,0,0
RI,2020-09-03,113,113,0,0,0,0
VC,2020-09-03,532,532,0,0,0,0
AN,2020-09-04,1340,1340,0,0,0,0
AR,2020-09-04,314,314,0,0,0,0
AS,2020-09-04,37,37,0,0,0,0
CB,2020-09-04,87,87,0,0,0,0
CE,2020-09-04,9,9,0,0,0,0
CL,2020-09-04,592,586,0,0,6,0
CM,2020-09-04,639,639,0,0,0,0
CN,2020-09-04,272,272,0,0,0,0
CT,2020-09-04,1267,1260,0,0,7,0
EX,2020-09-04,147,147,0,0,0,0
GA,2020-09-04,264,264,0,0,0,0
IB,2020-09-04,146,146,0,0,0,0
MC,2020-09-04,381,381,0,0,0,0
MD,2020-09-04,4585,4561,0,24,0,0
ML,2020-09-04,22,22,0,0,0,0
NC,2020-09-04,214,214,0,0,0,0
PV,2020-09-04,452,422,0,30,0,0
RI,2020-09-04,95,95,0,0,0,0
VC,2020-09-04,623,623,0,0,0,0
AN,2020-09-05,1055,1055,0,0,0,0
AR,2020-09-05,329,329,0,0,0,0
AS,2020-09-05,54,54,0,0,0,0
CB,2020-09-05,35,35,0,0,0,0
CE,2020-09-05,6,6,0,0,0,0
CL,2020-09-05,549,548,0,0,1,0
CM,2020-09-05,573,573,0,0,0,0
CN,2020-09-05,240,240,0,0,0,0
CT,2020-09-05,756,754,0,0,2,0
EX,2020-09-05,143,143,0,0,0,0
GA,2020-09-05,261,261,0,0,0,0
IB,2020-09-05,151,151,0,0,0,0
MC,2020-09-05,392,392,0,0,0,0
MD,2020-09-05,2686,2665,0,21,0,0
ML,2020-09-05,13,13,0,0,0,0
NC,2020-09-05,246,246,0,0,0,0
PV,2020-09-05,643,599,0,44,0,0
RI,2020-09-05,85,85,0,0,0,0
VC,2020-09-05,546,546,0,0,0,0
AN,2020-09-06,883,883,0,0,0,0
AR,2020-09-06,254,254,0,0,0,0
AS,2020-09-06,29,29,0,0,0,0
CB,2020-09-06,161,161,0,0,0,0
CE,2020-09-06,11,11,0,0,0,0
CL,2020-09-06,552,552,0,0,0,0
CM,2020-09-06,424,424,0,0,0,0
CN,2020-09-06,182,182,0,0,0,0
CT,2020-09-06,571,569,0,0,2,0
EX,2020-09-06,122,122,0,0,0,0
GA,2020-09-06,254,254,0,0,0,0
IB,2020-09-06,115,114,1,0,0,0
MC,2020-09-06,280,280,0,0,0,0
MD,2020-09-06,2362,2343,0,19,0,0
ML,2020-09-06,18,18,0,0,0,0
NC,2020-09-06,192,192,0,0,0,0
PV,2020-09-06,648,602,0,46,0,0
RI,2020-09-06,49,49,0,0,0,0
VC,2020-09-06,395,395,0,0,0,0
AN,2020-09-07,881,880,0,1,0,0
AR,2020-09-07,332,332,0,0,0,0
AS,2020-09-07,50,50,0,0,0,0
CB,2020-09-07,167,167,0,0,0,0
CE,2020-09-07,6,6,0,0,0,0
CL,2020-09-07,527,524,0,1,2,0
CM,2020-09-07,571,570,0,0,1,0
CN,2020-09-07,200,200,0,0,0,0
CT,2020-09-07,1010,1006,0,0,4,0
EX,2020-09-07,137,137,0,0,0,0
GA,2020-09-07,244,244,0,0,0,0
IB,2020-09-07,184,184,0,0,0,0
MC,2020-09-07,378,378,0,0,0,0
MD,2020-09-07,3130,3094,0,36,0,0
ML,2020-09-07,16,16,0,0,0,0
NC,2020-09-07,321,321,0,0,0,0
PV,2020-09-07,660,609,0,51,0,0
RI,2020-09-07,102,102,0,0,0,0
VC,2020-09-07,557,557,0,0,0,0
AN,2020-09-08,1088,1088,0,0,0,0
AR,2020-09-08,376,376,0,0,0,0
AS,2020-09-08,49,49,0,0,0,0
CB,2020-09-08,161,161,0,0,0,0
CE,2020-09-08,15,15,0,0,0,0
CL,2020-09-08,660,659,0,0,1,0
CM,2020-09-08,633,633,0,0,0,0
CN,2020-09-08,204,203,0,1,0,0
CT,2020-09-08,1074,1069,0,0,5,0
EX,2020-09-08,131,131,0,0,0,0
GA,2020-09-08,226,226,0,0,0,0
IB,2020-09-08,155,154,1,0,0,0
MC,2020-09-08,413,413,0,0,0,0
MD,2020-09-08,4574,4542,0,32,0,0
ML,2020-09-08,26,26,0,0,0,0
NC,2020-09-08,272,272,0,0,0,0
PV,2020-09-08,736,677,0,59,0,0
RI,2020-09-08,84,84,0,0,0,0
VC,2020-09-08,583,583,0,0,0,0
AN,2020-09-09,1276,1276,0,0,0,0
AR,2020-09-09,367,367,0,0,0,0
AS,2020-09-09,68,68,0,0,0,0
CB,2020-09-09,87,87,0,0,0,0
CE,2020-09-09,4,4,0,0,0,0
CL,2020-09-09,635,635,0,0,0,0
CM,2020-09-09,716,715,0,1,0,0
CN,2020-09-09,229,229,0,0,0,0
CT,2020-09-09,1054,1047,0,0,7,0
EX,2020-09-09,220,219,0,0,0,1
GA,2020-09-09,203,203,0,0,0,0
IB,2020-09-09,156,153,3,0,0,0
MC,2020-09-09,393,393,0,0,0,0
MD,2020-09-09,4845,4808,0,37,0,0
ML,2020-09-09,42,42,0,0,0,0
NC,2020-09-09,307,307,0,0,0,0
PV,2020-09-09,552,515,0,37,0,0
RI,2020-09-09,102,102,0,0,0,0
VC,2020-09-09,564,564,0,0,0,0
AN,2020-09-10,1191,1191,0,0,0,0
AR,2020-09-10,343,342,0,0,1,0
AS,2020-09-10,53,53,0,0,0,0
CB,2020-09-10,85,85,0,0,0,0
CE,2020-09-10,9,9,0,0,0,0
CL,2020-09-10,860,860,0,0,0,0
CM,2020-09-10,841,840,0,0,1,0
CN,2020-09-10,233,233,0,0,0,0
CT,2020-09-10,1227,1224,0,0,3,0
EX,2020-09-10,227,227,0,0,0,0
GA,2020-09-10,271,271,0,0,0,0
IB,2020-09-10,158,158,0,0,0,0
MC,2020-09-10,427,427,0,0,0,0
MD,2020-09-10,4294,4270,0,24,0,0
ML,2020-09-10,38,38,0,0,0,0
NC,2020-09-10,313,313,0,0,0,0
PV,2020-09-10,357,327,0,30,0,0
RI,2020-09-10,87,87,0,0,0,0
VC,2020-09-10,592,592,0,0,0,0
AN,2020-09-11,1409,1409,0,0,0,0
AR,2020-09-11,449,449,0,0,0,0
AS,2020-09-11,72,72,0,0,0,0
CB,2020-09-11,76,76,0,0,0,0
CE,2020-09-11,19,19,0,0,0,0
CL,2020-09-11,896,896,0,0,0,0
CM,2020-09-11,723,722,0,1,0,0
CN,2020-09-11,194,194,0,0,0,0
CT,2020-09-11,735,734,0,0,1,0
EX,2020-09-11,216,215,0,0,0,1
GA,2020-09-11,197,197,0,0,0,0
IB,2020-09-11,153,153,0,0,0,0
MC,2020-09-11,459,459,0,0,0,0
MD,2020-09-11,5217,5188,0,29,0,0
ML,2020-09-11,26,26,0,0,0,0
NC,2020-09-11,313,313,0,0,0,0
PV,2020-09-11,328,294,0,34,0,0
RI,2020-09-11,104,104,0,0,0,0
VC,2020-09-11,576,576,0,0,0,0
AN,2020-09-12,1024,1024,0,0,0,0
AR,2020-09-12,381,381,0,0,0,0
AS,2020-09-12,64,64,0,0,0,0
CB,2020-09-12,67,67,0,0,0,0
CE,2020-09-12,7,7,0,0,0,0
CL,2020-09-12,651,651,0,0,0,0
CM,2020-09-12,694,694,0,0,0,0
CN,2020-09-12,221,221,0,0,0,0
CT,2020-09-12,814,814,0,0,0,0
EX,2020-09-12,192,192,0,0,0,0
GA,2020-09-12,202,202,0,0,0,0
IB,2020-09-12,108,108,0,0,0,0
MC,2020-09-12,445,444,0,0,0,1
MD,2020-09-12,3191,3161,0,30,0,0
ML,2020-09-12,28,28,0,0,0,0
NC,2020-09-12,281,281,0,0,0,0
PV,2020-09-12,479,427,0,52,0,0
RI,2020-09-12,142,142,0,0,0,0
VC,2020-09-12,447,447,0,0,0,0
AN,2020-09-13,858,857,0,1,0,0
AR,2020-09-13,364,364,0,0,0,0
AS,2020-09-13,74,74,0,0,0,0
CB,2020-09-13,119,119,0,0,0,0
CE,2020-09-13,5,5,0,0,0,0
CL,2020-09-13,599,599,0,0,0,0
CM,2020-09-13,542,542,0,0,0,0
CN,2020-09-13,161,160,0,1,0,0
CT,2020-09-13,610,605,0,0,5,0
EX,2020-09-13,176,176,0,0,0,0
GA,2020-09-13,219,219,0,0,0,0
IB,2020-09-13,123,123,0,0,0,0
MC,2020-09-13,376,376,0,0,0,0
MD,2020-09-13,2486,2460,0,26,0,0
ML,2020-09-13,17,17,0,0,0,0
NC,2020-09-13,321,321,0,0,0,0
PV,2020-09-13,581,517,0,64,0,0
RI,2020-09-13,111,111,0,0,0,0
VC,2020-09-13,395,395,0,0,0,0
AN,2020-09-14,1045,1045,0,0,0,0
AR,2020-09-14,361,361,0,0,0,0
AS,2020-09-14,91,91,0,0,0,0
CB,2020-09-14,72,72,0,0,0,0
CE,2020-09-14,12,12,0,0,0,0
CL,2020-09-14,660,659,0,0,1,0
CM,2020-09-14,722,722,0,0,0,0
CN,2020-09-14,167,166,0,1,0,0
CT,2020-09-14,1142,1141,0,0,1,0
EX,2020-09-14,247,246,0,1,0,0
GA,2020-09-14,230,230,0,0,0,0
IB,2020-09-14,184,183,1,0,0,0
MC,2020-09-14,557,557,0,0,0,0
MD,2020-09-14,3612,3570,0,42,0,0
ML,2020-09-14,21,21,0,0,0,0
NC,2020-09-14,354,354,0,0,0,0
PV,2020-09-14,589,531,0,58,0,0
RI,2020-09-14,111,111,0,0,0,0
VC,2020-09-14,542,542,0,0,0,0
AN,2020-09-15,1056,1055,0,1,0,0
AR,2020-09-15,364,364,0,0,0,0
AS,2020-09-15,90,90,0,0,0,0
CB,2020-09-15,119,119,0,0,0,0
CE,2020-09-15,10,10,0,0,0,0
CL,2020-09-15,844,843,0,0,1,0
CM,2020-09-15,781,780,0,1,0,0
CN,2020-09-15,185,184,0,1,0,0
CT,2020-09-15,1287,1278,0,0,8,1
EX,2020-09-15,218,218,0,0,0,0
GA,2020-09-15,229,229,0,0,0,0
IB,2020-09-15,214,214,0,0,0,0
MC,2020-09-15,513,513,0,0,0,0
MD,2020-09-15,4870,4848,0,22,0,0
ML,2020-09-15,11,11,0,0,0,0
NC,2020-09-15,319,319,0,0,0,0
PV,2020-09-15,648,586,0,62,0,0
RI,2020-09-15,134,134,0,0,0,0
VC,2020-09-15,474,474,0,0,0,0
AN,2020-09-16,1399,1396,0,3,0,0
AR,2020-09-16,351,351,0,0,0,0
AS,2020-09-16,75,75,0,0,0,0
CB,2020-09-16,67,67,0,0,0,0
CE,2020-09-16,7,7,0,0,0,0
CL,2020-09-16,779,775,0,2,2,0
CM,2020-09-16,815,815,0,0,0,0
CN,2020-09-16,152,152,0,0,0,0
CT,2020-09-16,1321,1317,0,0,4,0
EX,2020-09-16,290,290,0,0,0,0
GA,2020-09-16,255,255,0,0,0,0
IB,2020-09-16,200,200,0,0,0,0
MC,2020-09-16,468,467,0,0,1,0
MD,2020-09-16,4394,4380,0,14,0,0
ML,2020-09-16,9,9,0,0,0,0
NC,2020-09-16,326,326,0,0,0,0
PV,2020-09-16,536,464,0,72,0,0
RI,2020-09-16,136,136,0,0,0,0
VC,2020-09-16,530,530,0,0,0,0
AN,2020-09-17,1267,1264,0,3,0,0
AR,2020-09-17,409,409,0,0,0,0
AS,2020-09-17,97,97,0,0,0,0
CB,2020-09-17,74,74,0,0,0,0
CE,2020-09-17,10,10,0,0,0,0
CL,2020-09-17,817,813,0,2,2,0
CM,2020-09-17,793,792,0,1,0,0
CN,2020-09-17,169,169,0,0,0,0
CT,2020-09-17,1145,1140,0,0,4,1
EX,2020-09-17,265,265,0,0,0,0
GA,2020-09-17,238,238,0,0,0,0
IB,2020-09-17,173,173,0,0,0,0
MC,2020-09-17,449,449,0,0,0,0
MD,2020-09-17,4353,4344,0,9,0,0
ML,2020-09-17,12,12,0,0,0,0
NC,2020-09-17,298,298,0,0,0,0
PV,2020-09-17,442,392,0,50,0,0
RI,2020-09-17,112,112,0,0,0,0
VC,2020-09-17,479,479,0,0,0,0
AN,2020-09-18,1520,1515,0,5,0,0
AR,2020-09-18,352,352,0,0,0,0
AS,2020-09-18,83,83,0,0,0,0
CB,2020-09-18,63,63,0,0,0,0
CE,2020-09-18,19,19,0,0,0,0
CL,2020-09-18,892,890,0,1,1,0
CM,2020-09-18,848,847,0,1,0,0
CN,2020-09-18,187,186,0,1,0,0
CT,2020-09-18,1310,1302,0,0,8,0
EX,2020-09-18,318,318,0,0,0,0
GA,2020-09-18,226,226,0,0,0,0
IB,2020-09-18,142,142,0,0,0,0
MC,2020-09-18,490,490,0,0,0,0
MD,2020-09-18,6575,6556,0,19,0,0
ML,2020-09-18,10,10,0,0,0,0
NC,2020-09-18,327,327,0,0,0,0
PV,2020-09-18,366,323,0,43,0,0
RI,2020-09-18,78,78,0,0,0,0
VC,2020-09-18,458,458,0,0,0,0
AN,2020-09-19,1127,1125,0,2,0,0
AR,2020-09-19,345,345,0,0,0,0
AS,2020-09-19,69,69,0,0,0,0
CB,2020-09-19,69,69,0,0,0,0
CE,2020-09-19,11,11,0,0,0,0
CL,2020-09-19,715,713,0,1,1,0
CM,2020-09-19,673,672,0,1,0,0
CN,2020-09-19,177,177,0,0,0,0
CT,2020-09-19,773,770,0,0,3,0
EX,2020-09-19,204,204,0,0,0,0
GA,2020-09-19,283,283,0,0,0,0
IB,2020-09-19,123,123,0,0,0,0
MC,2020-09-19,456,455,0,0,0,1
MD,2020-09-19,2430,2407,0,23,0,0
ML,2020-09-19,26,26,0,0,0,0
NC,2020-09-19,224,224,0,0,0,0
PV,2020-09-19,430,372,0,58,0,0
RI,2020-09-19,70,70,0,0,0,0
VC,2020-09-19,403,403,0,0,0,0
AN,2020-09-20,807,804,0,3,0,0
AR,2020-09-20,240,240,0,0,0,0
AS,2020-09-20,80,80,0,0,0,0
CB,2020-09-20,68,68,0,0,0,0
CE,2020-09-20,9,9,0,0,0,0
CL,2020-09-20,659,656,0,3,0,0
CM,2020-09-20,501,500,0,1,0,0
CN,2020-09-20,147,147,0,0,0,0
CT,2020-09-20,723,720,0,0,2,1
EX,2020-09-20,204,202,0,1,1,0
GA,2020-09-20,217,217,0,0,0,0
IB,2020-09-20,110,110,0,0,0,0
MC,2020-09-20,315,315,0,0,0,0
MD,2020-09-20,2010,1977,0,33,0,0
ML,2020-09-20,22,22,0,0,0,0
NC,2020-09-20,292,292,0,0,0,0
PV,2020-09-20,545,464,0,81,0,0
RI,2020-09-20,95,95,0,0,0,0
VC,2020-09-20,328,328,0,0,0,0
AN,2020-09-21,1075,1069,0,6,0,0
AR,2020-09-21,359,359,0,0,0,0
AS,2020-09-21,120,120,0,0,0,0
CB,2020-09-21,66,66,0,0,0,0
CE,2020-09-21,20,20,0,0,0,0
CL,2020-09-21,654,649,0,5,0,0
CM,2020-09-21,620,618,0,2,0,0
CN,2020-09-21,244,243,0,1,0,0
CT,2020-09-21,1318,1295,0,0,23,0
EX,2020-09-21,213,213,0,0,0,0
GA,2020-09-21,249,249,0,0,0,0
IB,2020-09-21,131,130,0,1,0,0
MC,2020-09-21,474,473,0,0,0,1
MD,2020-09-21,3124,3046,0,78,0,0
ML,2020-09-21,33,33,0,0,0,0
NC,2020-09-21,375,375,0,0,0,0
PV,2020-09-21,434,371,0,63,0,0
RI,2020-09-21,79,79,0,0,0,0
VC,2020-09-21,435,435,0,0,0,0
AN,2020-09-22,1268,1256,0,12,0,0
AR,2020-09-22,308,308,0,0,0,0
AS,2020-09-22,147,147,0,0,0,0
CB,2020-09-22,67,67,0,0,0,0
CE,2020-09-22,21,21,0,0,0,0
CL,2020-09-22,737,727,0,8,2,0
CM,2020-09-22,718,716,0,2,0,0
CN,2020-09-22,172,172,0,0,0,0
CT,2020-09-22,1167,1162,0,0,4,1
EX,2020-09-22,208,207,0,1,0,0
GA,2020-09-22,237,237,0,0,0,0
IB,2020-09-22,117,116,0,1,0,0
MC,2020-09-22,481,481,0,0,0,0
MD,2020-09-22,5322,5223,0,99,0,0
ML,2020-09-22,44,44,0,0,0,0
NC,2020-09-22,356,356,0,0,0,0
PV,2020-09-22,481,418,0,63,0,0
RI,2020-09-22,82,82,0,0,0,0
VC,2020-09-22,486,485,0,1,0,0
AN,2020-09-23,1316,1304,0,12,0,0
AR,2020-09-23,304,304,0,0,0,0
AS,2020-09-23,76,76,0,0,0,0
CB,2020-09-23,49,49,0,0,0,0
CE,2020-09-23,14,14,0,0,0,0
CL,2020-09-23,811,807,0,4,0,0
CM,2020-09-23,736,735,0,1,0,0
CN,2020-09-23,127,125,0,2,0,0
CT,2020-09-23,1192,1184,0,0,8,0
EX,2020-09-23,203,203,0,0,0,0
GA,2020-09-23,199,199,0,0,0,0
IB,2020-09-23,105,105,0,0,0,0
MC,2020-09-23,427,426,0,0,0,1
MD,2020-09-23,4671,4554,0,117,0,0
ML,2020-09-23,32,32,0,0,0,0
NC,2020-09-23,320,320,0,0,0,0
PV,2020-09-23,548,487,0,61,0,0
RI,2020-09-23,101,100,0,1,0,0
VC,2020-09-23,462,460,0,2,0,0
AN,2020-09-24,1354,1326,0,28,0,0
AR,2020-09-24,360,360,0,0,0,0
AS,2020-09-24,73,73,0,0,0,0
CB,2020-09-24,33,33,0,0,0,0
CE,2020-09-24,18,17,0,0,1,0
CL,2020-09-24,869,863,0,6,0,0
CM,2020-09-24,697,696,0,1,0,0
CN,2020-09-24,167,167,0,0,0,0
CT,2020-09-24,899,897,0,0,2,0
EX,2020-09-24,273,272,0,1,0,0
GA,2020-09-24,183,183,0,0,0,0
IB,2020-09-24,100,100,0,0,0,0
MC,2020-09-24,574,571,0,3,0,0
MD,2020-09-24,4310,4157,0,153,0,0
ML,2020-09-24,36,36,0,0,0,0
NC,2020-09-24,267,267,0,0,0,0
PV,2020-09-24,409,364,0,45,0,0
RI,2020-09-24,112,111,0,0,0,1
VC,2020-09-24,414,414,0,0,0,0
AN,2020-09-25,1413,1372,0,41,0,0
AR,2020-09-25,342,342,0,0,0,0
AS,2020-09-25,73,73,0,0,0,0
CB,2020-09-25,62,62,0,0,0,0
CE,2020-09-25,21,21,0,0,0,0
CL,2020-09-25,837,836,0,0,1,0
CM,2020-09-25,705,701,0,4,0,0
CN,2020-09-25,156,153,0,3,0,0
CT,2020-09-25,1151,1149,0,0,2,0
EX,2020-09-25,173,173,0,0,0,0
GA,2020-09-25,170,170,0,0,0,0
IB,2020-09-25,108,108,0,0,0,0
MC,2020-09-25,436,434,0,1,1,0
MD,2020-09-25,4933,4759,0,174,0,0
ML,2020-09-25,33,33,0,0,0,0
NC,2020-09-25,324,324,0,0,0,0
PV,2020-09-25,356,296,0,60,0,0
RI,2020-09-25,79,79,0,0,0,0
VC,2020-09-25,441,440,0,1,0,0
AN,2020-09-26,1292,1274,0,18,0,0
AR,2020-09-26,303,303,0,0,0,0
AS,2020-09-26,66,66,0,0,0,0
CB,2020-09-26,27,27,0,0,0,0
CE,2020-09-26,25,25,0,0,0,0
CL,2020-09-26,594,591,0,2,1,0
CM,2020-09-26,569,567,0,2,0,0
CN,2020-09-26,164,163,0,1,0,0
CT,2020-09-26,731,730,0,0,1,0
EX,2020-09-26,144,143,0,1,0,0
GA,2020-09-26,158,158,0,0,0,0
IB,2020-09-26,87,86,0,1,0,0
MC,2020-09-26,385,384,0,1,0,0
MD,2020-09-26,2164,1988,0,176,0,0
ML,2020-09-26,26,26,0,0,0,0
NC,2020-09-26,268,268,0,0,0,0
PV,2020-09-26,465,393,0,72,0,0
RI,2020-09-26,60,60,0,0,0,0
VC,2020-09-26,370,370,0,0,0,0
AN,2020-09-27,788,768,0,20,0,0
AR,2020-09-27,297,297,0,0,0,0
AS,2020-09-27,140,140,0,0,0,0
CB,2020-09-27,43,43,0,0,0,0
CE,2020-09-27,14,14,0,0,0,0
CL,2020-09-27,392,388,0,3,1,0
CM,2020-09-27,428,426,0,2,0,0
CN,2020-09-27,148,146,0,2,0,0
CT,2020-09-27,657,656,0,0,1,0
EX,2020-09-27,122,121,0,1,0,0
GA,2020-09-27,174,174,0,0,0,0
IB,2020-09-27,79,79,0,0,0,0
MC,2020-09-27,353,353,0,0,0,0
MD,2020-09-27,1774,1593,0,181,0,0
ML,2020-09-27,33,33,0,0,0,0
NC,2020-09-27,241,240,0,1,0,0
PV,2020-09-27,450,368,0,82,0,0
RI,2020-09-27,80,80,0,0,0,0
VC,2020-09-27,261,261,0,0,0,0
AN,2020-09-28,962,909,0,53,0,0
AR,2020-09-28,326,326,0,0,0,0
AS,2020-09-28,104,104,0,0,0,0
CB,2020-09-28,53,53,0,0,0,0
CE,2020-09-28,31,31,0,0,0,0
CL,2020-09-28,623,612,0,9,2,0
CM,2020-09-28,590,586,0,4,0,0
CN,2020-09-28,142,141,0,1,0,0
CT,2020-09-28,1317,1313,0,0,4,0
EX,2020-09-28,142,141,0,1,0,0
GA,2020-09-28,204,204,0,0,0,0
IB,2020-09-28,82,81,0,1,0,0
MC,2020-09-28,393,391,0,2,0,0
MD,2020-09-28,2911,2536,0,375,0,0
ML,2020-09-28,32,32,0,0,0,0
NC,2020-09-28,353,352,0,1,0,0
PV,2020-09-28,473,415,0,58,0,0
RI,2020-09-28,95,95,0,0,0,0
VC,2020-09-28,432,432,0,0,0,0
AN,2020-09-29,1303,1238,0,65,0,0
AR,2020-09-29,349,349,0,0,0,0
AS,2020-09-29,76,76,0,0,0,0
CB,2020-09-29,55,55,0,0,0,0
CE,2020-09-29,20,20,0,0,0,0
CL,2020-09-29,829,822,0,7,0,0
CM,2020-09-29,502,495,0,7,0,0
CN,2020-09-29,161,160,0,1,0,0
CT,2020-09-29,1408,1405,0,0,3,0
EX,2020-09-29,175,172,0,3,0,0
GA,2020-09-29,199,199,0,0,0,0
IB,2020-09-29,80,79,0,1,0,0
MC,2020-09-29,384,384,0,0,0,0
MD,2020-09-29,3850,3448,0,402,0,0
ML,2020-09-29,36,36,0,0,0,0
NC,2020-09-29,291,290,0,1,0,0
PV,2020-09-29,470,422,0,48,0,0
RI,2020-09-29,76,76,0,0,0,0
VC,2020-09-29,404,403,0,1,0,0
AN,2020-09-30,1475,1378,0,97,0,0
AR,2020-09-30,309,309,0,0,0,0
AS,2020-09-30,77,77,0,0,0,0
CB,2020-09-30,41,41,0,0,0,0
CE,2020-09-30,13,13,0,0,0,0
CL,2020-09-30,806,793,0,11,2,0
CM,2020-09-30,643,632,0,11,0,0
CN,2020-09-30,149,147,0,2,0,0
CT,2020-09-30,1384,1381,0,0,3,0
EX,2020-09-30,168,167,0,0,0,1
GA,2020-09-30,234,234,0,0,0,0
IB,2020-09-30,55,55,0,0,0,0
MC,2020-09-30,444,442,0,2,0,0
MD,2020-09-30,3045,2515,0,530,0,0
ML,2020-09-30,42,42,0,0,0,0
NC,2020-09-30,271,269,0,2,0,0
PV,2020-09-30,389,317,0,72,0,0
RI,2020-09-30,87,86,0,1,0,0
VC,2020-09-30,467,466,0,1,0,0
AN,2020-10-01,1630,1530,0,100,0,0
AR,2020-10-01,369,366,0,3,0,0
AS,2020-10-01,92,92,0,0,0,0
CB,2020-10-01,66,66,0,0,0,0
CE,2020-10-01,24,22,0,2,0,0
CL,2020-10-01,928,903,0,22,3,0
CM,2020-10-01,611,598,0,12,1,0
CN,2020-10-01,166,165,0,1,0,0
CT,2020-10-01,1659,1652,0,0,6,1
EX,2020-10-01,184,184,0,0,0,0
GA,2020-10-01,275,275,0,0,0,0
IB,2020-10-01,174,174,0,0,0,0
MC,2020-10-01,402,396,0,6,0,0
MD,2020-10-01,2861,2262,0,599,0,0
ML,2020-10-01,39,39,0,0,0,0
NC,2020-10-01,326,322,0,4,0,0
PV,2020-10-01,324,287,0,37,0,0
RI,2020-10-01,81,81,0,0,0,0
VC,2020-10-01,482,469,0,13,0,0
AN,2020-10-02,1753,1581,0,172,0,0
AR,2020-10-02,405,405,0,0,0,0
AS,2020-10-02,104,104,0,0,0,0
CB,2020-10-02,36,36,0,0,0,0
CE,2020-10-02,23,22,0,1,0,0
CL,2020-10-02,893,876,0,16,1,0
CM,2020-10-02,616,590,0,25,1,0
CN,2020-10-02,150,147,0,3,0,0
CT,2020-10-02,1732,1716,0,0,16,0
EX,2020-10-02,186,179,0,5,1,1
GA,2020-10-02,223,222,0,1,0,0
IB,2020-10-02,153,151,2,0,0,0
MC,2020-10-02,415,410,0,5,0,0
MD,2020-10-02,3090,2337,0,753,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,256,256,0,0,0,0
PV,2020-10-02,382,348,0,34,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,461,460,0,1,0,0
AN,2020-10-03,1383,1274,0,109,0,0
AR,2020-10-03,333,333,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,44,44,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,567,540,0,27,0,0
CM,2020-10-03,480,459,0,21,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1028,1006,0,0,22,0
EX,2020-10-03,129,128,0,1,0,0
GA,2020-10-03,210,210,0,0,0,0
IB,2020-10-03,134,134,0,0,0,0
MC,2020-10-03,392,386,0,6,0,0
MD,2020-10-03,1889,1282,0,607,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,299,292,0,7,0,0
PV,2020-10-03,459,393,0,66,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,412,411,0,1,0,0
AN,2020-10-04,1110,1011,0,99,0,0
AR,2020-10-04,334,333,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,791,756,0,35,0,0
CM,2020-10-04,387,364,0,23,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,916,907,0,0,9,0
EX,2020-10-04,142,138,0,2,1,1
GA,2020-10-04,242,242,0,0,0,0
IB,2020-10-04,90,90,0,0,0,0
MC,2020-10-04,370,368,0,2,0,0
MD,2020-10-04,1551,910,0,641,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,497,434,0,63,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,382,380,0,2,0,0
AN,2020-10-05,1585,1369,0,216,0,0
AR,2020-10-05,423,422,0,1,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,37,37,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
CL,2020-10-05,1073,1009,0,62,2,0
CM,2020-10-05,611,581,0,29,1,0
CN,2020-10-05,125,121,0,4,0,0
CT,2020-10-05,1872,1868,0,0,4,0
EX,2020-10-05,176,171,1,4,0,0
GA,2020-10-05,424,424,0,0,0,0
IB,2020-10-05,112,112,0,0,0,0
MC,2020-10-05,459,446,0,12,0,1
MD,2020-10-05,2625,1484,0,1141,0,0
ML,2020-10-05,55,54,0,1,0,0
